ncbi-geneid:1	hsa:1
ncbi-geneid:51312	hsa:51312
ncbi-geneid:51313	hsa:51313
ncbi-geneid:51314	hsa:51314
ncbi-geneid:51315	hsa:51315
ncbi-geneid:51316	hsa:51316
ncbi-geneid:51317	hsa:51317
ncbi-geneid:51318	hsa:51318
ncbi-geneid:51319	hsa:51319
ncbi-geneid:5132	hsa:5132
ncbi-geneid:51320	hsa:51320
ncbi-geneid:51321	hsa:51321
ncbi-geneid:51322	hsa:51322
ncbi-geneid:51324	hsa:51324
ncbi-geneid:51326	hsa:51326
ncbi-geneid:51327	hsa:51327
ncbi-geneid:51329	hsa:51329
ncbi-geneid:5133	hsa:5133
ncbi-geneid:51330	hsa:51330
ncbi-geneid:51332	hsa:51332
ncbi-geneid:51333	hsa:51333
ncbi-geneid:51334	hsa:51334
ncbi-geneid:51335	hsa:51335
ncbi-geneid:51337	hsa:51337
ncbi-geneid:51338	hsa:51338
ncbi-geneid:51339	hsa:51339
ncbi-geneid:5134	hsa:5134
ncbi-geneid:51340	hsa:51340
ncbi-geneid:51341	hsa:51341
ncbi-geneid:51343	hsa:51343
ncbi-geneid:51347	hsa:51347
ncbi-geneid:51348	hsa:51348
ncbi-geneid:51350	hsa:51350
ncbi-geneid:51351	hsa:51351
ncbi-geneid:51352	hsa:51352
ncbi-geneid:5136	hsa:5136
ncbi-geneid:51360	hsa:51360
ncbi-geneid:51361	hsa:51361
ncbi-geneid:51362	hsa:51362
ncbi-geneid:51363	hsa:51363
ncbi-geneid:51364	hsa:51364
ncbi-geneid:51365	hsa:51365
ncbi-geneid:51366	hsa:51366
ncbi-geneid:51367	hsa:51367
ncbi-geneid:51368	hsa:51368
ncbi-geneid:5137	hsa:5137
ncbi-geneid:51371	hsa:51371
ncbi-geneid:51372	hsa:51372
ncbi-geneid:51373	hsa:51373
ncbi-geneid:51374	hsa:51374
ncbi-geneid:51375	hsa:51375
ncbi-geneid:51377	hsa:51377
ncbi-geneid:51378	hsa:51378
ncbi-geneid:51379	hsa:51379
ncbi-geneid:5138	hsa:5138
ncbi-geneid:51380	hsa:51380
ncbi-geneid:51382	hsa:51382
ncbi-geneid:51384	hsa:51384
ncbi-geneid:51385	hsa:51385
ncbi-geneid:51386	hsa:51386
ncbi-geneid:51388	hsa:51388
ncbi-geneid:51389	hsa:51389
ncbi-geneid:5139	hsa:5139
ncbi-geneid:51390	hsa:51390
ncbi-geneid:51393	hsa:51393
ncbi-geneid:51397	hsa:51397
ncbi-geneid:51398	hsa:51398
ncbi-geneid:51399	hsa:51399
ncbi-geneid:514	hsa:514
ncbi-geneid:5140	hsa:5140
ncbi-geneid:51400	hsa:51400
ncbi-geneid:51406	hsa:51406
ncbi-geneid:51409	hsa:51409
ncbi-geneid:51411	hsa:51411
ncbi-geneid:51412	hsa:51412
ncbi-geneid:5142	hsa:5142
ncbi-geneid:51421	hsa:51421
ncbi-geneid:51422	hsa:51422
ncbi-geneid:51426	hsa:51426
ncbi-geneid:51427	hsa:51427
ncbi-geneid:51428	hsa:51428
ncbi-geneid:51429	hsa:51429
ncbi-geneid:5143	hsa:5143
ncbi-geneid:51430	hsa:51430
ncbi-geneid:51433	hsa:51433
ncbi-geneid:51434	hsa:51434
ncbi-geneid:51435	hsa:51435
ncbi-geneid:51438	hsa:51438
ncbi-geneid:51439	hsa:51439
ncbi-geneid:5144	hsa:5144
ncbi-geneid:51440	hsa:51440
ncbi-geneid:51441	hsa:51441
ncbi-geneid:51442	hsa:51442
ncbi-geneid:51444	hsa:51444
ncbi-geneid:51447	hsa:51447
ncbi-geneid:51449	hsa:51449
ncbi-geneid:5145	hsa:5145
ncbi-geneid:51450	hsa:51450
ncbi-geneid:51451	hsa:51451
ncbi-geneid:51454	hsa:51454
ncbi-geneid:51455	hsa:51455
ncbi-geneid:51458	hsa:51458
ncbi-geneid:5146	hsa:5146
ncbi-geneid:51460	hsa:51460
ncbi-geneid:51463	hsa:51463
ncbi-geneid:51465	hsa:51465
ncbi-geneid:51466	hsa:51466
ncbi-geneid:5147	hsa:5147
ncbi-geneid:51471	hsa:51471
ncbi-geneid:51473	hsa:51473
ncbi-geneid:51474	hsa:51474
ncbi-geneid:51475	hsa:51475
ncbi-geneid:51477	hsa:51477
ncbi-geneid:51478	hsa:51478
ncbi-geneid:51479	hsa:51479
ncbi-geneid:5148	hsa:5148
ncbi-geneid:51480	hsa:51480
ncbi-geneid:51481	hsa:51481
ncbi-geneid:5149	hsa:5149
ncbi-geneid:51490	hsa:51490
ncbi-geneid:51491	hsa:51491
ncbi-geneid:51493	hsa:51493
ncbi-geneid:51495	hsa:51495
ncbi-geneid:51496	hsa:51496
ncbi-geneid:51497	hsa:51497
ncbi-geneid:51499	hsa:51499
ncbi-geneid:515	hsa:515
ncbi-geneid:5150	hsa:5150
ncbi-geneid:51501	hsa:51501
ncbi-geneid:51503	hsa:51503
ncbi-geneid:51504	hsa:51504
ncbi-geneid:51506	hsa:51506
ncbi-geneid:51507	hsa:51507
ncbi-geneid:5151	hsa:5151
ncbi-geneid:51510	hsa:51510
ncbi-geneid:51512	hsa:51512
ncbi-geneid:51513	hsa:51513
ncbi-geneid:51514	hsa:51514
ncbi-geneid:51517	hsa:51517
ncbi-geneid:5152	hsa:5152
ncbi-geneid:51520	hsa:51520
ncbi-geneid:51522	hsa:51522
ncbi-geneid:51523	hsa:51523
ncbi-geneid:51524	hsa:51524
ncbi-geneid:51526	hsa:51526
ncbi-geneid:51527	hsa:51527
ncbi-geneid:51528	hsa:51528
ncbi-geneid:51529	hsa:51529
ncbi-geneid:5153	hsa:5153
ncbi-geneid:51530	hsa:51530
ncbi-geneid:51531	hsa:51531
ncbi-geneid:51533	hsa:51533
ncbi-geneid:51534	hsa:51534
ncbi-geneid:51535	hsa:51535
ncbi-geneid:51537	hsa:51537
ncbi-geneid:51538	hsa:51538
ncbi-geneid:5154	hsa:5154
ncbi-geneid:51540	hsa:51540
ncbi-geneid:51542	hsa:51542
ncbi-geneid:51545	hsa:51545
ncbi-geneid:51547	hsa:51547
ncbi-geneid:51548	hsa:51548
ncbi-geneid:5155	hsa:5155
ncbi-geneid:51550	hsa:51550
ncbi-geneid:51552	hsa:51552
ncbi-geneid:51554	hsa:51554
ncbi-geneid:51555	hsa:51555
ncbi-geneid:51557	hsa:51557
ncbi-geneid:51559	hsa:51559
ncbi-geneid:5141	hsa:5141
ncbi-geneid:5156	hsa:5156
ncbi-geneid:51560	hsa:51560
ncbi-geneid:51561	hsa:51561
ncbi-geneid:51562	hsa:51562
ncbi-geneid:51564	hsa:51564
ncbi-geneid:51566	hsa:51566
ncbi-geneid:51567	hsa:51567
ncbi-geneid:51569	hsa:51569
ncbi-geneid:5157	hsa:5157
ncbi-geneid:51571	hsa:51571
ncbi-geneid:51573	hsa:51573
ncbi-geneid:51574	hsa:51574
ncbi-geneid:51575	hsa:51575
ncbi-geneid:5158	hsa:5158
ncbi-geneid:51582	hsa:51582
ncbi-geneid:51585	hsa:51585
ncbi-geneid:51586	hsa:51586
ncbi-geneid:51588	hsa:51588
ncbi-geneid:5159	hsa:5159
ncbi-geneid:51592	hsa:51592
ncbi-geneid:51593	hsa:51593
ncbi-geneid:51594	hsa:51594
ncbi-geneid:51596	hsa:51596
ncbi-geneid:51599	hsa:51599
ncbi-geneid:516	hsa:516
ncbi-geneid:5160	hsa:5160
ncbi-geneid:51601	hsa:51601
ncbi-geneid:51602	hsa:51602
ncbi-geneid:51603	hsa:51603
ncbi-geneid:51604	hsa:51604
ncbi-geneid:51605	hsa:51605
ncbi-geneid:51606	hsa:51606
ncbi-geneid:51608	hsa:51608
ncbi-geneid:5161	hsa:5161
ncbi-geneid:51611	hsa:51611
ncbi-geneid:51614	hsa:51614
ncbi-geneid:51616	hsa:51616
ncbi-geneid:51617	hsa:51617
ncbi-geneid:51619	hsa:51619
ncbi-geneid:5162	hsa:5162
ncbi-geneid:51621	hsa:51621
ncbi-geneid:51622	hsa:51622
ncbi-geneid:51626	hsa:51626
ncbi-geneid:51629	hsa:51629
ncbi-geneid:5163	hsa:5163
ncbi-geneid:51631	hsa:51631
ncbi-geneid:51633	hsa:51633
ncbi-geneid:51634	hsa:51634
ncbi-geneid:51635	hsa:51635
ncbi-geneid:51637	hsa:51637
ncbi-geneid:51639	hsa:51639
ncbi-geneid:5164	hsa:5164
ncbi-geneid:51642	hsa:51642
ncbi-geneid:51643	hsa:51643
ncbi-geneid:51645	hsa:51645
ncbi-geneid:51646	hsa:51646
ncbi-geneid:51647	hsa:51647
ncbi-geneid:51649	hsa:51649
ncbi-geneid:5165	hsa:5165
ncbi-geneid:51650	hsa:51650
ncbi-geneid:51651	hsa:51651
ncbi-geneid:51652	hsa:51652
ncbi-geneid:51654	hsa:51654
ncbi-geneid:51655	hsa:51655
ncbi-geneid:51657	hsa:51657
ncbi-geneid:51659	hsa:51659
ncbi-geneid:5166	hsa:5166
ncbi-geneid:51660	hsa:51660
ncbi-geneid:51661	hsa:51661
ncbi-geneid:51663	hsa:51663
ncbi-geneid:51665	hsa:51665
ncbi-geneid:51666	hsa:51666
ncbi-geneid:51667	hsa:51667
ncbi-geneid:51668	hsa:51668
ncbi-geneid:51669	hsa:51669
ncbi-geneid:5167	hsa:5167
ncbi-geneid:51673	hsa:51673
ncbi-geneid:51676	hsa:51676
ncbi-geneid:51678	hsa:51678
ncbi-geneid:5168	hsa:5168
ncbi-geneid:51684	hsa:51684
ncbi-geneid:51686	hsa:51686
ncbi-geneid:5169	hsa:5169
ncbi-geneid:51690	hsa:51690
ncbi-geneid:51691	hsa:51691
ncbi-geneid:51692	hsa:51692
ncbi-geneid:51693	hsa:51693
ncbi-geneid:51696	hsa:51696
ncbi-geneid:51699	hsa:51699
ncbi-geneid:517	hsa:517
ncbi-geneid:5170	hsa:5170
ncbi-geneid:51700	hsa:51700
ncbi-geneid:51701	hsa:51701
ncbi-geneid:51702	hsa:51702
ncbi-geneid:51703	hsa:51703
ncbi-geneid:51704	hsa:51704
ncbi-geneid:51705	hsa:51705
ncbi-geneid:51706	hsa:51706
ncbi-geneid:51710	hsa:51710
ncbi-geneid:51714	hsa:51714
ncbi-geneid:51715	hsa:51715
ncbi-geneid:51716	hsa:51716
ncbi-geneid:51719	hsa:51719
ncbi-geneid:5172	hsa:5172
ncbi-geneid:51720	hsa:51720
ncbi-geneid:51725	hsa:51725
ncbi-geneid:51726	hsa:51726
ncbi-geneid:51727	hsa:51727
ncbi-geneid:51728	hsa:51728
ncbi-geneid:51729	hsa:51729
ncbi-geneid:5173	hsa:5173
ncbi-geneid:51733	hsa:51733
ncbi-geneid:51734	hsa:51734
ncbi-geneid:51735	hsa:51735
ncbi-geneid:51738	hsa:51738
ncbi-geneid:5174	hsa:5174
ncbi-geneid:51741	hsa:51741
ncbi-geneid:51742	hsa:51742
ncbi-geneid:51744	hsa:51744
ncbi-geneid:51747	hsa:51747
ncbi-geneid:5175	hsa:5175
ncbi-geneid:51750	hsa:51750
ncbi-geneid:51751	hsa:51751
ncbi-geneid:51752	hsa:51752
ncbi-geneid:51754	hsa:51754
ncbi-geneid:51755	hsa:51755
ncbi-geneid:51759	hsa:51759
ncbi-geneid:5176	hsa:5176
ncbi-geneid:51760	hsa:51760
ncbi-geneid:51761	hsa:51761
ncbi-geneid:51762	hsa:51762
ncbi-geneid:51763	hsa:51763
ncbi-geneid:51764	hsa:51764
ncbi-geneid:51765	hsa:51765
ncbi-geneid:51768	hsa:51768
ncbi-geneid:51773	hsa:51773
ncbi-geneid:51776	hsa:51776
ncbi-geneid:51778	hsa:51778
ncbi-geneid:5178	hsa:5178
ncbi-geneid:51780	hsa:51780
ncbi-geneid:5179	hsa:5179
ncbi-geneid:518	hsa:518
ncbi-geneid:51802	hsa:51802
ncbi-geneid:51804	hsa:51804
ncbi-geneid:51805	hsa:51805
ncbi-geneid:51806	hsa:51806
ncbi-geneid:51807	hsa:51807
ncbi-geneid:51808	hsa:51808
ncbi-geneid:51809	hsa:51809
ncbi-geneid:51816	hsa:51816
ncbi-geneid:5184	hsa:5184
ncbi-geneid:5187	hsa:5187
ncbi-geneid:5188	hsa:5188
ncbi-geneid:5189	hsa:5189
ncbi-geneid:5190	hsa:5190
ncbi-geneid:5191	hsa:5191
ncbi-geneid:5192	hsa:5192
ncbi-geneid:5193	hsa:5193
ncbi-geneid:5194	hsa:5194
ncbi-geneid:5195	hsa:5195
ncbi-geneid:5196	hsa:5196
ncbi-geneid:5197	hsa:5197
ncbi-geneid:5198	hsa:5198
ncbi-geneid:5199	hsa:5199
ncbi-geneid:52	hsa:52
ncbi-geneid:5201	hsa:5201
ncbi-geneid:5202	hsa:5202
ncbi-geneid:5203	hsa:5203
ncbi-geneid:5204	hsa:5204
ncbi-geneid:5205	hsa:5205
ncbi-geneid:5207	hsa:5207
ncbi-geneid:5208	hsa:5208
ncbi-geneid:5209	hsa:5209
ncbi-geneid:521	hsa:521
ncbi-geneid:5210	hsa:5210
ncbi-geneid:5211	hsa:5211
ncbi-geneid:5212	hsa:5212
ncbi-geneid:5213	hsa:5213
ncbi-geneid:5214	hsa:5214
ncbi-geneid:5216	hsa:5216
ncbi-geneid:5217	hsa:5217
ncbi-geneid:5218	hsa:5218
ncbi-geneid:522	hsa:522
ncbi-geneid:5222	hsa:5222
ncbi-geneid:5223	hsa:5223
ncbi-geneid:5224	hsa:5224
ncbi-geneid:5225	hsa:5225
ncbi-geneid:5226	hsa:5226
ncbi-geneid:5228	hsa:5228
ncbi-geneid:5229	hsa:5229
ncbi-geneid:523	hsa:523
ncbi-geneid:5230	hsa:5230
ncbi-geneid:5232	hsa:5232
ncbi-geneid:5236	hsa:5236
ncbi-geneid:5238	hsa:5238
ncbi-geneid:5239	hsa:5239
ncbi-geneid:5241	hsa:5241
ncbi-geneid:5243	hsa:5243
ncbi-geneid:5244	hsa:5244
ncbi-geneid:5245	hsa:5245
ncbi-geneid:525	hsa:525
ncbi-geneid:5250	hsa:5250
ncbi-geneid:5251	hsa:5251
ncbi-geneid:5252	hsa:5252
ncbi-geneid:5253	hsa:5253
ncbi-geneid:5255	hsa:5255
ncbi-geneid:5256	hsa:5256
ncbi-geneid:5257	hsa:5257
ncbi-geneid:526	hsa:526
ncbi-geneid:5260	hsa:5260
ncbi-geneid:5261	hsa:5261
ncbi-geneid:5264	hsa:5264
ncbi-geneid:5265	hsa:5265
ncbi-geneid:5266	hsa:5266
ncbi-geneid:5267	hsa:5267
ncbi-geneid:5268	hsa:5268
ncbi-geneid:5269	hsa:5269
ncbi-geneid:527	hsa:527
ncbi-geneid:5270	hsa:5270
ncbi-geneid:5271	hsa:5271
ncbi-geneid:5272	hsa:5272
ncbi-geneid:5273	hsa:5273
ncbi-geneid:5274	hsa:5274
ncbi-geneid:5275	hsa:5275
ncbi-geneid:5276	hsa:5276
ncbi-geneid:5277	hsa:5277
ncbi-geneid:5279	hsa:5279
ncbi-geneid:528	hsa:528
ncbi-geneid:5281	hsa:5281
ncbi-geneid:5283	hsa:5283
ncbi-geneid:5284	hsa:5284
ncbi-geneid:5286	hsa:5286
ncbi-geneid:5287	hsa:5287
ncbi-geneid:5288	hsa:5288
ncbi-geneid:5289	hsa:5289
ncbi-geneid:529	hsa:529
ncbi-geneid:5290	hsa:5290
ncbi-geneid:5291	hsa:5291
ncbi-geneid:5292	hsa:5292
ncbi-geneid:5293	hsa:5293
ncbi-geneid:5294	hsa:5294
ncbi-geneid:5295	hsa:5295
ncbi-geneid:5296	hsa:5296
ncbi-geneid:5297	hsa:5297
ncbi-geneid:5298	hsa:5298
ncbi-geneid:53	hsa:53
ncbi-geneid:5300	hsa:5300
ncbi-geneid:5301	hsa:5301
ncbi-geneid:5303	hsa:5303
ncbi-geneid:5304	hsa:5304
ncbi-geneid:5305	hsa:5305
ncbi-geneid:5306	hsa:5306
ncbi-geneid:5307	hsa:5307
ncbi-geneid:5308	hsa:5308
ncbi-geneid:5309	hsa:5309
ncbi-geneid:5310	hsa:5310
ncbi-geneid:5311	hsa:5311
ncbi-geneid:5313	hsa:5313
ncbi-geneid:5314	hsa:5314
ncbi-geneid:5315	hsa:5315
ncbi-geneid:5316	hsa:5316
ncbi-geneid:5317	hsa:5317
ncbi-geneid:5318	hsa:5318
ncbi-geneid:5319	hsa:5319
ncbi-geneid:5320	hsa:5320
ncbi-geneid:5321	hsa:5321
ncbi-geneid:5322	hsa:5322
ncbi-geneid:5324	hsa:5324
ncbi-geneid:5325	hsa:5325
ncbi-geneid:5326	hsa:5326
ncbi-geneid:5327	hsa:5327
ncbi-geneid:5328	hsa:5328
ncbi-geneid:5329	hsa:5329
ncbi-geneid:533	hsa:533
ncbi-geneid:5330	hsa:5330
ncbi-geneid:5331	hsa:5331
ncbi-geneid:5332	hsa:5332
ncbi-geneid:5333	hsa:5333
ncbi-geneid:53335	hsa:53335
ncbi-geneid:53336	hsa:53336
ncbi-geneid:53339	hsa:53339
ncbi-geneid:5334	hsa:5334
ncbi-geneid:53340	hsa:53340
ncbi-geneid:53342	hsa:53342
ncbi-geneid:53343	hsa:53343
ncbi-geneid:53344	hsa:53344
ncbi-geneid:53345	hsa:53345
ncbi-geneid:53346	hsa:53346
ncbi-geneid:53347	hsa:53347
ncbi-geneid:53349	hsa:53349
ncbi-geneid:5335	hsa:5335
ncbi-geneid:53353	hsa:53353
ncbi-geneid:53354	hsa:53354
ncbi-geneid:53358	hsa:53358
ncbi-geneid:5336	hsa:5336
ncbi-geneid:5337	hsa:5337
ncbi-geneid:53371	hsa:53371
ncbi-geneid:53373	hsa:53373
ncbi-geneid:5338	hsa:5338
ncbi-geneid:5339	hsa:5339
ncbi-geneid:534	hsa:534
ncbi-geneid:5340	hsa:5340
ncbi-geneid:53405	hsa:53405
ncbi-geneid:53407	hsa:53407
ncbi-geneid:5341	hsa:5341
ncbi-geneid:5342	hsa:5342
ncbi-geneid:5343	hsa:5343
ncbi-geneid:5345	hsa:5345
ncbi-geneid:5346	hsa:5346
ncbi-geneid:5347	hsa:5347
ncbi-geneid:5348	hsa:5348
ncbi-geneid:5349	hsa:5349
ncbi-geneid:535	hsa:535
ncbi-geneid:5350	hsa:5350
ncbi-geneid:5351	hsa:5351
ncbi-geneid:5352	hsa:5352
ncbi-geneid:5354	hsa:5354
ncbi-geneid:5355	hsa:5355
ncbi-geneid:5356	hsa:5356
ncbi-geneid:5357	hsa:5357
ncbi-geneid:5358	hsa:5358
ncbi-geneid:5359	hsa:5359
ncbi-geneid:5360	hsa:5360
ncbi-geneid:5361	hsa:5361
ncbi-geneid:53615	hsa:53615
ncbi-geneid:53616	hsa:53616
ncbi-geneid:5362	hsa:5362
ncbi-geneid:53630	hsa:53630
ncbi-geneid:53632	hsa:53632
ncbi-geneid:53635	hsa:53635
ncbi-geneid:53637	hsa:53637
ncbi-geneid:5364	hsa:5364
ncbi-geneid:5365	hsa:5365
ncbi-geneid:5366	hsa:5366
ncbi-geneid:5367	hsa:5367
ncbi-geneid:5368	hsa:5368
ncbi-geneid:5369	hsa:5369
ncbi-geneid:537	hsa:537
ncbi-geneid:5370	hsa:5370
ncbi-geneid:5371	hsa:5371
ncbi-geneid:5372	hsa:5372
ncbi-geneid:5373	hsa:5373
ncbi-geneid:5375	hsa:5375
ncbi-geneid:5376	hsa:5376
ncbi-geneid:5378	hsa:5378
ncbi-geneid:5379	hsa:5379
ncbi-geneid:538	hsa:538
ncbi-geneid:5380	hsa:5380
ncbi-geneid:5382	hsa:5382
ncbi-geneid:53820	hsa:53820
ncbi-geneid:53822	hsa:53822
ncbi-geneid:53826	hsa:53826
ncbi-geneid:53827	hsa:53827
ncbi-geneid:53828	hsa:53828
ncbi-geneid:53829	hsa:53829
ncbi-geneid:5383	hsa:5383
ncbi-geneid:53831	hsa:53831
ncbi-geneid:53832	hsa:53832
ncbi-geneid:53833	hsa:53833
ncbi-geneid:53834	hsa:53834
ncbi-geneid:53836	hsa:53836
ncbi-geneid:53838	hsa:53838
ncbi-geneid:53840	hsa:53840
ncbi-geneid:53841	hsa:53841
ncbi-geneid:53842	hsa:53842
ncbi-geneid:53844	hsa:53844
ncbi-geneid:5387	hsa:5387
ncbi-geneid:539	hsa:539
ncbi-geneid:53904	hsa:53904
ncbi-geneid:53905	hsa:53905
ncbi-geneid:53916	hsa:53916
ncbi-geneid:53917	hsa:53917
ncbi-geneid:53918	hsa:53918
ncbi-geneid:53919	hsa:53919
ncbi-geneid:5393	hsa:5393
ncbi-geneid:53938	hsa:53938
ncbi-geneid:5394	hsa:5394
ncbi-geneid:53940	hsa:53940
ncbi-geneid:53942	hsa:53942
ncbi-geneid:53944	hsa:53944
ncbi-geneid:53947	hsa:53947
ncbi-geneid:5395	hsa:5395
ncbi-geneid:5396	hsa:5396
ncbi-geneid:53981	hsa:53981
ncbi-geneid:54	hsa:54
ncbi-geneid:540	hsa:540
ncbi-geneid:54014	hsa:54014
ncbi-geneid:54020	hsa:54020
ncbi-geneid:54033	hsa:54033
ncbi-geneid:54036	hsa:54036
ncbi-geneid:54039	hsa:54039
ncbi-geneid:54055	hsa:54055
ncbi-geneid:54058	hsa:54058
ncbi-geneid:54059	hsa:54059
ncbi-geneid:5406	hsa:5406
ncbi-geneid:54064	hsa:54064
ncbi-geneid:54065	hsa:54065
ncbi-geneid:54067	hsa:54067
ncbi-geneid:54069	hsa:54069
ncbi-geneid:5407	hsa:5407
ncbi-geneid:54072	hsa:54072
ncbi-geneid:54075	hsa:54075
ncbi-geneid:5408	hsa:5408
ncbi-geneid:54082	hsa:54082
ncbi-geneid:54084	hsa:54084
ncbi-geneid:54088	hsa:54088
ncbi-geneid:54089	hsa:54089
ncbi-geneid:5409	hsa:5409
ncbi-geneid:54090	hsa:54090
ncbi-geneid:54093	hsa:54093
ncbi-geneid:54097	hsa:54097
ncbi-geneid:54101	hsa:54101
ncbi-geneid:54102	hsa:54102
ncbi-geneid:54103	hsa:54103
ncbi-geneid:54106	hsa:54106
ncbi-geneid:54107	hsa:54107
ncbi-geneid:54108	hsa:54108
ncbi-geneid:5411	hsa:5411
ncbi-geneid:54112	hsa:54112
ncbi-geneid:5412	hsa:5412
ncbi-geneid:5413	hsa:5413
ncbi-geneid:5414	hsa:5414
ncbi-geneid:54143	hsa:54143
ncbi-geneid:541465	hsa:541465
ncbi-geneid:541466	hsa:541466
ncbi-geneid:541468	hsa:541468
ncbi-geneid:54147	hsa:54147
ncbi-geneid:541471	hsa:541471
ncbi-geneid:541472	hsa:541472
ncbi-geneid:541473	hsa:541473
ncbi-geneid:54148	hsa:54148
ncbi-geneid:54149	hsa:54149
ncbi-geneid:541565	hsa:541565
ncbi-geneid:541578	hsa:541578
ncbi-geneid:54165	hsa:54165
ncbi-geneid:54187	hsa:54187
ncbi-geneid:5420	hsa:5420
ncbi-geneid:54205	hsa:54205
ncbi-geneid:54206	hsa:54206
ncbi-geneid:54207	hsa:54207
ncbi-geneid:54209	hsa:54209
ncbi-geneid:54210	hsa:54210
ncbi-geneid:54212	hsa:54212
ncbi-geneid:5422	hsa:5422
ncbi-geneid:54221	hsa:54221
ncbi-geneid:5423	hsa:5423
ncbi-geneid:5424	hsa:5424
ncbi-geneid:5425	hsa:5425
ncbi-geneid:5426	hsa:5426
ncbi-geneid:5427	hsa:5427
ncbi-geneid:542767	hsa:542767
ncbi-geneid:5428	hsa:5428
ncbi-geneid:5429	hsa:5429
ncbi-geneid:5430	hsa:5430
ncbi-geneid:5431	hsa:5431
ncbi-geneid:5432	hsa:5432
ncbi-geneid:54328	hsa:54328
ncbi-geneid:54329	hsa:54329
ncbi-geneid:5433	hsa:5433
ncbi-geneid:54331	hsa:54331
ncbi-geneid:54332	hsa:54332
ncbi-geneid:5434	hsa:5434
ncbi-geneid:54344	hsa:54344
ncbi-geneid:54345	hsa:54345
ncbi-geneid:54346	hsa:54346
ncbi-geneid:5435	hsa:5435
ncbi-geneid:5436	hsa:5436
ncbi-geneid:54360	hsa:54360
ncbi-geneid:54361	hsa:54361
ncbi-geneid:54363	hsa:54363
ncbi-geneid:5437	hsa:5437
ncbi-geneid:5438	hsa:5438
ncbi-geneid:54386	hsa:54386
ncbi-geneid:5439	hsa:5439
ncbi-geneid:5440	hsa:5440
ncbi-geneid:54407	hsa:54407
ncbi-geneid:5441	hsa:5441
ncbi-geneid:54413	hsa:54413
ncbi-geneid:54414	hsa:54414
ncbi-geneid:5442	hsa:5442
ncbi-geneid:54429	hsa:54429
ncbi-geneid:5443	hsa:5443
ncbi-geneid:54431	hsa:54431
ncbi-geneid:54432	hsa:54432
ncbi-geneid:54433	hsa:54433
ncbi-geneid:54434	hsa:54434
ncbi-geneid:54435	hsa:54435
ncbi-geneid:54436	hsa:54436
ncbi-geneid:54437	hsa:54437
ncbi-geneid:54438	hsa:54438
ncbi-geneid:54439	hsa:54439
ncbi-geneid:5444	hsa:5444
ncbi-geneid:54440	hsa:54440
ncbi-geneid:54441	hsa:54441
ncbi-geneid:54442	hsa:54442
ncbi-geneid:54443	hsa:54443
ncbi-geneid:5445	hsa:5445
ncbi-geneid:54453	hsa:54453
ncbi-geneid:54454	hsa:54454
ncbi-geneid:54455	hsa:54455
ncbi-geneid:54456	hsa:54456
ncbi-geneid:54457	hsa:54457
ncbi-geneid:54458	hsa:54458
ncbi-geneid:5446	hsa:5446
ncbi-geneid:54460	hsa:54460
ncbi-geneid:54461	hsa:54461
ncbi-geneid:54462	hsa:54462
ncbi-geneid:54463	hsa:54463
ncbi-geneid:54464	hsa:54464
ncbi-geneid:54465	hsa:54465
ncbi-geneid:54466	hsa:54466
ncbi-geneid:54467	hsa:54467
ncbi-geneid:54468	hsa:54468
ncbi-geneid:54469	hsa:54469
ncbi-geneid:5447	hsa:5447
ncbi-geneid:54470	hsa:54470
ncbi-geneid:54471	hsa:54471
ncbi-geneid:54472	hsa:54472
ncbi-geneid:54474	hsa:54474
ncbi-geneid:54475	hsa:54475
ncbi-geneid:54476	hsa:54476
ncbi-geneid:54477	hsa:54477
ncbi-geneid:54478	hsa:54478
ncbi-geneid:54480	hsa:54480
ncbi-geneid:54482	hsa:54482
ncbi-geneid:54487	hsa:54487
ncbi-geneid:5449	hsa:5449
ncbi-geneid:54490	hsa:54490
ncbi-geneid:54491	hsa:54491
ncbi-geneid:54492	hsa:54492
ncbi-geneid:54494	hsa:54494
ncbi-geneid:54495	hsa:54495
ncbi-geneid:54496	hsa:54496
ncbi-geneid:54497	hsa:54497
ncbi-geneid:54498	hsa:54498
ncbi-geneid:54499	hsa:54499
ncbi-geneid:545	hsa:545
ncbi-geneid:5450	hsa:5450
ncbi-geneid:54502	hsa:54502
ncbi-geneid:54503	hsa:54503
ncbi-geneid:54504	hsa:54504
ncbi-geneid:54505	hsa:54505
ncbi-geneid:54507	hsa:54507
ncbi-geneid:54508	hsa:54508
ncbi-geneid:54509	hsa:54509
ncbi-geneid:5451	hsa:5451
ncbi-geneid:54510	hsa:54510
ncbi-geneid:54511	hsa:54511
ncbi-geneid:54512	hsa:54512
ncbi-geneid:54514	hsa:54514
ncbi-geneid:54516	hsa:54516
ncbi-geneid:54517	hsa:54517
ncbi-geneid:54518	hsa:54518
ncbi-geneid:5452	hsa:5452
ncbi-geneid:54520	hsa:54520
ncbi-geneid:54521	hsa:54521
ncbi-geneid:54522	hsa:54522
ncbi-geneid:54529	hsa:54529
ncbi-geneid:5453	hsa:5453
ncbi-geneid:54531	hsa:54531
ncbi-geneid:54532	hsa:54532
ncbi-geneid:54534	hsa:54534
ncbi-geneid:54535	hsa:54535
ncbi-geneid:54536	hsa:54536
ncbi-geneid:54537	hsa:54537
ncbi-geneid:54538	hsa:54538
ncbi-geneid:54539	hsa:54539
ncbi-geneid:5454	hsa:5454
ncbi-geneid:54540	hsa:54540
